se_type,type,rank_group,rank_absolute,position,xpath,domain,title,url,breadcrumb,website_name,is_image,is_video,is_featured_snippet,is_malicious,description,pre_snippet,extended_snippet,amp_version,rating,highlighted,links,main_domain,relative_url,etv,impressions_etv,estimated_paid_traffic_cost,clickstream_etv,about_this_result_type,about_this_result_url,about_this_result_source,about_this_result_source_info,about_this_result_source_url,about_this_result_language,about_this_result_location,about_this_result_search_terms,about_this_result_related_terms,rank_changes_previous_rank_absolute,rank_changes_is_new,rank_changes_is_up,rank_changes_is_down,backlinks_info_referring_domains,backlinks_info_referring_main_domains,backlinks_info_referring_pages,backlinks_info_dofollow,backlinks_info_backlinks,backlinks_info_time_update,rank_info_page_rank,rank_info_main_domain_rank,items,about_this_result,backlinks_info,rating_rating_type,rating_value,rating_votes_count,rating_rating_max,sub_title,card_id,image_url,logo_url,cid,items_se_type,items_type,items_rank_group,items_rank_absolute,items_position,items_xpath,items_domain,items_title,items_url,items_breadcrumb,items_website_name,items_is_image,items_is_video,items_is_featured_snippet,items_is_malicious,items_description,items_pre_snippet,items_extended_snippet,items_amp_version,items_rating,items_highlighted,items_links,items_about_this_result,items_main_domain,items_relative_url,items_etv,items_impressions_etv,items_estimated_paid_traffic_cost,items_clickstream_etv,items_rank_changes,items_backlinks_info,items_rank_info
google,organic,58,59,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[60]/div[1],www.dpma.de,Albert Einstein,https://www.dpma.de/english/our_office/publications/milestones/greatinventors/einstein/index.html,https://www.dpma.de › milestones › greatinventors › eins...,Deutsches Patent- und Markenamt,True,False,False,False,Albert Einstein - The best-known patent examiner of all time - Man of the century - A genius's teething troubles - Third Grade Expert ...,03/07/2024 00:00:00,,False,,['Albert Einstein'],,dpma.de,/english/our_office/publications/milestones/greatinventors/einstein/index.html,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,71.0,False,True,False,22.0,22.0,24.0,10.0,24.0,2024-05-09 15:27:46 +00:00,128.0,633.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,59,60,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[61]/div[1],www.aeinstein.org,Albert Einstein Institution,https://www.aeinstein.org/,https://www.aeinstein.org,Empowering Humankind,True,False,False,False,The Albert Einstein Institution (AEI) is a nonprofit organization founded by Dr. Gene Sharp in 1983 to advance the study and use of strategic nonviolent action ...,,,False,,['Albert Einstein'],,aeinstein.org,/,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,61.0,False,True,False,396.0,346.0,1530.0,1409.0,1622.0,2024-05-09 13:34:11 +00:00,394.0,393.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,60,61,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[62]/div[1],www.atomicarchive.com,Albert Einstein | Biographies,https://www.atomicarchive.com/resources/biographies/einstein.html,https://www.atomicarchive.com › resources › einstein,The Atomic Archive,False,False,False,False,"One of the world's most famous scientists. In 1922, he won the Nobel Prize in Physics. In 1939 Einstein wrote to President Franklin D. Roosevelt warning him ...",,,False,,['Einstein'],,atomicarchive.com,/resources/biographies/einstein.html,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,64.0,False,True,False,16.0,16.0,57.0,3.0,58.0,2024-05-09 18:15:31 +00:00,143.0,348.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,61,62,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[63]/div[1],www.oxfordreference.com,Albert Einstein,https://www.oxfordreference.com/viewbydoi/10.1093/oi/authority.20110803095744712,https://www.oxfordreference.com › viewbydoi › author...,Oxford Reference,False,False,False,False,"Quick Reference ... German-born physicist, a thinker of astounding insight, author of the special and general theories of relativity, and winner of the 1921 Nobel ...",,,False,,,,oxfordreference.com,/viewbydoi/10.1093/oi/authority.20110803095744712,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,,True,False,False,,,,,,,0.0,440.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,62,63,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[64]/div[1],www.amazon.com,"Albert Einstein: books, biography, latest update",https://www.amazon.com/Albert-Einstein/e/B000AP7JOU,https://www.amazon.com › Albert-Einstein,Amazon.com,True,False,False,False,"Books · The World As I See It · Relativity: The Special And The General Theory · Letters on Wave Mechanics: Correspondence with H. A. Lorentz, Max Planck, and ...",,4.5store rating (4.8K) · ‎$1 to $10 · ‎30-day returns,False,,,"[{'type': 'link_element', 'title': '\xa0(4.8K)', 'description': None, 'url': 'https://www.google.com/shopping/ratings/merchant/immersivedetails?q=amazon.com&c=US&v=19'}]",amazon.com,/Albert-Einstein/e/B000AP7JOU,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,,False,False,False,1.0,1.0,7.0,7.0,8.0,2024-05-09 11:30:10 +00:00,81.0,880.0,,,,Max5,4.5,30.0,5.0,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,63,64,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[65]/div[1]/div[1],books.google.com,Albert Einstein - Page 1 - Google Books Result,https://books.google.com/books?id=8KFNIwjq8HgC&pg=PA1&lpg=PA1&dq=albert+einstein&source=bl&ots=H_OastdLsO&sig=ACfU3U34LpgO_U7mJxzDAWR_dsLuRy9bXw&hl=en&sa=X&ved=2ahUKEwioybqG84iGAxWgtokEHbzpBLEQ6AF6BQiIAxAD,https://books.google.com › books,google.com,False,False,False,False,"Jim Green. introduction Albert Einstein was declared "" Person of the Century "" in the Dec- ember 31 , 1999 edition of Time magazine . Einstein's accomplish ...",,Jim Green · 2003 · ‎Biography & Autobiography,False,,['Albert Einstein'],,google.com,/books?id=8KFNIwjq8HgC&pg=PA1&lpg=PA1&dq=albert+einstein&source=bl&ots=H_OastdLsO&sig=ACfU3U34LpgO_U7mJxzDAWR_dsLuRy9bXw&hl=en&sa=X&ved=2ahUKEwioybqG84iGAxWgtokEHbzpBLEQ6AF6BQiIAxAD,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,,False,False,False,,,,,,,0.0,951.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,64,65,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[66]/div[1],starchild.gsfc.nasa.gov,Albert Einstein - StarChild - NASA,https://starchild.gsfc.nasa.gov/docs/StarChild/whos_who_level1/einstein.html,https://starchild.gsfc.nasa.gov › docs › whos_who_level1,NASA StarChild (.gov),False,False,False,False,"In 1900, he graduated as a teacher. He had a very hard time finding a teaching job at a university. He took a temporary job as a high school teacher. That only ...",,,False,,,,nasa.gov,/docs/StarChild/whos_who_level1/einstein.html,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,,False,False,False,23.0,23.0,55.0,17.0,56.0,2024-05-09 16:25:58 +00:00,77.0,667.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,65,66,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[67]/div[1]/div[1],books.google.com,Albert Einstein: And the Frontiers of Physics,https://books.google.com/books?id=n8ThBwAAQBAJ&pg=PA70&lpg=PA70&dq=albert+einstein&source=bl&ots=Ar-X1VHBEZ&sig=ACfU3U0yjf-_H5dZ_Noqcyu-ostn9tQwUg&hl=en&sa=X&ved=2ahUKEwioybqG84iGAxWgtokEHbzpBLEQ6AF6BQiJAxAD,https://books.google.com › books,google.com,False,False,False,False,"... This is done all the time in laboratories that study particle physics, although in minuscule amounts. These laboratories routinely. 70 Albert Einstein.",,Jeremy Bernstein · 1996 · ‎Juvenile Nonfiction,False,,['Albert Einstein'],"[{'type': 'link_element', 'title': 'Jeremy Bernstein', 'description': None, 'url': 'https://www.google.com/search?num=100&sca_esv=0f51fc7f84b82f2c&sca_upv=1&hl=en&gl=US&glp=1&tbm=bks&q=inauthor:%22Jeremy+Bernstein%22&sa=X&ved=2ahUKEwioybqG84iGAxWgtokEHbzpBLEQ9Ah6BQiJAxAL'}]",google.com,/books?id=n8ThBwAAQBAJ&pg=PA70&lpg=PA70&dq=albert+einstein&source=bl&ots=Ar-X1VHBEZ&sig=ACfU3U0yjf-_H5dZ_Noqcyu-ostn9tQwUg&hl=en&sa=X&ved=2ahUKEwioybqG84iGAxWgtokEHbzpBLEQ6AF6BQiJAxAD,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,,False,False,False,,,,,,,0.0,951.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,66,67,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[68]/div[1],www.jeffersonhealth.org,Einstein,https://www.jeffersonhealth.org/einstein,https://www.jeffersonhealth.org › einstein,Jefferson Health,False,False,False,False,"Now part of Jefferson Health, Einstein Healthcare Network has proudly provided compassionate, high-quality healthcare throughout the Greater Philadelphia ...",,,False,,['Einstein'],,jeffersonhealth.org,/einstein,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,88.0,False,True,False,1886.0,1651.0,16076.0,8260.0,18130.0,2024-05-09 18:04:30 +00:00,358.0,413.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,67,68,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[69]/div[1],commons.wikimedia.org,Albert Einstein,https://commons.wikimedia.org/wiki/Albert_Einstein,https://commons.wikimedia.org › wiki › Albert_Einstein,Wikimedia Commons,False,False,False,False,Albert Einstein. German-born theoretical physicist; developer of the theory of relativity (1879–1955).,04/16/2024 00:00:00,,False,,['Albert Einstein'],,wikimedia.org,/wiki/Albert_Einstein,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,77.0,False,True,False,668.0,116.0,992.0,958.0,1158.0,2024-05-09 13:59:32 +00:00,351.0,803.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,68,69,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[70]/div[1],www.scientificamerican.com,Stories by Albert Einstein,https://www.scientificamerican.com/author/albert-einstein/,https://www.scientificamerican.com › author › albert-ei...,Scientific American,False,False,False,False,"Scientific American is part of Springer Nature, which owns or has commercial relations with thousands of scientific publications (many of them can be found at ...",,,False,,,,scientificamerican.com,/author/albert-einstein/,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,,True,False,False,4.0,4.0,4.0,4.0,4.0,2024-05-09 06:33:02 +00:00,29.0,559.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,69,70,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[71]/div[1],chemistry.natsci.msu.edu,Albert Einstein - MSU Chemistry,https://chemistry.natsci.msu.edu/faculty-research/portraits/einstein-albert.aspx,https://chemistry.natsci.msu.edu › ... › Portraits,Michigan State University,False,False,False,False,Einstein was one of the most creative intellects in human history. Though regarded primarily as a physicist (he received the 1921 Nobel Prize in Physics) his ...,,,False,,['Einstein'],,msu.edu,/faculty-research/portraits/einstein-albert.aspx,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,73.0,False,True,False,,,,,,,0.0,612.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,70,71,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[72]/div[1],www.amnh.org,Einstein in Time | AMNH,https://www.amnh.org/explore/ology/physics/einstein-in-time2,https://www.amnh.org › explore › ology › physics › ei...,American Museum of Natural History,False,False,False,False,Albert Einstein has been called one of the freest people who ever lived. He didn't let anything hold back his imagination and it powered him to completely ...,,,False,,['Albert Einstein'],,amnh.org,/explore/ology/physics/einstein-in-time2,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,,False,False,False,5.0,5.0,13.0,6.0,13.0,2024-05-09 16:04:13 +00:00,1.0,537.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,71,72,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[73]/div[1],www.newworldencyclopedia.org,Albert Einstein,https://www.newworldencyclopedia.org/entry/Albert_Einstein,https://www.newworldencyclopedia.org › entry › Alber...,New World Encyclopedia,False,False,False,False,"Albert Einstein · Albert Einstein (March 14, 1879 – April 18, 1955) was a · Einstein's many contributions to physics include his special theory of relativity, ...",,,False,,['Albert Einstein'],,newworldencyclopedia.org,/entry/Albert_Einstein,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,76.0,False,True,False,15.0,15.0,28.0,4.0,32.0,2024-05-09 13:28:58 +00:00,100.0,412.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,72,73,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[74]/div[1]/div[1],www.youtube.com,The Secret Life of Albert Einstein,https://www.youtube.com/watch?v=tsUrtyRwfu4,2.7M+ views  ·  2 years ago,YouTube · Newsthink,False,True,False,False,Uncovering little-known facts about the famous scientist. The first 1000 people to use this link will get a 1 month FREE trial of ...,,,False,,,,youtube.com,/watch?v=tsUrtyRwfu4,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,,False,False,False,15.0,15.0,157.0,152.0,158.0,2024-05-09 07:54:23 +00:00,202.0,961.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,73,74,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[75]/div[1],plato.stanford.edu,Einstein's Philosophy of Science,https://plato.stanford.edu/entries/einstein-philscience/,by DA Howard · 2004 · Cited by 187,Stanford Encyclopedia of Philosophy,False,False,False,False,Albert Einstein (1879–1955) is well known as the most prominent physicist of the twentieth century. His contributions to twentieth-century ...,,,False,,['Albert Einstein'],,stanford.edu,/entries/einstein-philscience/,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,67.0,False,False,True,399.0,352.0,692.0,416.0,820.0,2024-05-09 09:19:44 +00:00,276.0,637.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,74,75,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[76]/div[1],www.theschoolrun.com,Albert Einstein,https://www.theschoolrun.com/homework-help/albert-einstein,https://www.theschoolrun.com › homework-help › albe...,TheSchoolRun,False,False,False,False,Albert Einstein. Albert Einstein was born in 1879 in Germany. He grew to be one of the most famous and clever scientists ever to have lived. Even as a young boy ...,,,False,,['Albert Einstein'],,theschoolrun.com,/homework-help/albert-einstein,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,82.0,False,True,False,18.0,18.0,114.0,10.0,115.0,2024-05-09 13:23:54 +00:00,81.0,370.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,75,76,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[77]/div[1],www.thoughtco.com,"Biography of Albert Einstein, Theoretical Physicist",https://www.thoughtco.com/albert-einstein-1779799,https://www.thoughtco.com › ... › People & Events,ThoughtCo,False,False,False,False,"Einstein is best known for his 1905 general theory of relativity, E=mc 2, which posits that energy (E) equals mass (m) times the speed of light ( ...",08/26/2019 00:00:00,,False,,['Einstein'],,thoughtco.com,/albert-einstein-1779799,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,45.0,False,False,True,168.0,89.0,342.0,146.0,363.0,2024-05-09 10:26:59 +00:00,207.0,541.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,76,77,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[78]/div[1],study.com,Albert Einstein | Biography & Works,https://study.com/learn/lesson/albert-einstein-biography-works.html.html,https://study.com › learn › lesson › albert-einstein-biogr...,Study.com,False,False,False,False,"Some of his best-known discoveries include the theory of relativity, energy-mass equivalence, the photoelectric effect, quantum mechanics, and a small but ...",,,False,,,,study.com,/learn/lesson/albert-einstein-biography-works.html.html,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,75.0,False,False,True,,,,,,,0.0,500.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,77,78,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[79]/div[1],www.bbc.co.uk,Albert Einstein: A life spent re-imagining physics,https://www.bbc.co.uk/teach/teach/albert-einstein-a-life-spent-reimagining-physics/zfhy6v4,https://www.bbc.co.uk › teach › teach › albert-einstein-...,BBC,False,False,False,False,Albert Einstein : A life spent re-imagining physics · A visionary thinker and cultural icon · A free spirit is born · A capable rebel · Adult life starts in ...,,,False,,['Albert Einstein'],,bbc.co.uk,/teach/teach/albert-einstein-a-life-spent-reimagining-physics/zfhy6v4,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,,True,False,False,,,,,,,0.0,708.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,78,79,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[80]/div[1],einsteinpapers.press.princeton.edu,The Collected Papers of Albert Einstein,https://einsteinpapers.press.princeton.edu/,https://einsteinpapers.press.princeton.edu,Digital Einstein Papers,False,False,False,False,... Supplement). The Collected Papers of Albert Einstein brought to you by: Powered by Tizra · Terms of Service · Privacy · Permissions · Contact Us · Newsletter.,,,False,,['Albert Einstein'],,princeton.edu,/,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,,False,False,False,571.0,475.0,1562.0,1123.0,1837.0,2024-05-09 17:58:22 +00:00,387.0,626.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,79,80,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[81]/div[1],new.nsf.gov,"Albert Einstein, in his own words",https://new.nsf.gov/news/albert-einstein-his-own-words,https://new.nsf.gov › News,National Science Foundation (.gov),False,False,False,False,"Albert Einstein, in his own words · Einstein got to know the country that he'd later call home. · He recognized the importance of engaging the ...",03/20/2015 00:00:00,,False,,['Albert Einstein'],,nsf.gov,/news/albert-einstein-his-own-words,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,20.0,False,False,True,4.0,3.0,4.0,3.0,4.0,2024-05-09 17:45:45 +00:00,65.0,662.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,80,81,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[82]/div[1],artsandculture.google.com,"Albert Einstein German, Swiss and American?",https://artsandculture.google.com/story/albert-einstein-german-swiss-and-american-einstein-archive/4QWRAvk1sh4A8A?hl=en,https://artsandculture.google.com › story › albert-einstei...,Google Arts & Culture,False,False,False,False,"How to explain otherwise all the mistakes in his Declaration of Intention ? By 1935, Albert Einstein had lost German citizenship and was only a Swiss national.",,,False,,['Albert Einstein'],,google.com,/story/albert-einstein-german-swiss-and-american-einstein-archive/4QWRAvk1sh4A8A?hl=en,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,,False,False,False,14.0,14.0,45.0,3.0,45.0,2024-05-09 13:20:23 +00:00,69.0,951.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,81,82,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[83]/div[1],www.nps.gov,Manhattan Project Pioneers: Albert Einstein,https://www.nps.gov/people/manhattan-project-pioneers-albert-einstein.htm,https://www.nps.gov › people › manhattan-project-pione...,National Park Service (.gov),False,False,False,False,"For decades, the name “Einstein” has been connected with genius and science. Albert Einstein (1879-1955) is best known for his work with ...",09/26/2023 00:00:00,,False,,['Albert Einstein'],,nps.gov,/people/manhattan-project-pioneers-albert-einstein.htm,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,23.0,False,False,True,6.0,6.0,7.0,3.0,7.0,2024-05-09 13:05:59 +00:00,57.0,610.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,82,83,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[84]/div[1],www.bbvaopenmind.com,10 Things You Probably Did Not Know About Einstein,https://www.bbvaopenmind.com/en/science/leading-figures/beyond-the-scientific-things-you-did-not-know-about-einstein/,https://www.bbvaopenmind.com › leading-figures › bey...,bbvaopenmind.com,False,False,False,False,But Albert Einstein is much more than “the first high-profile scientist in history” as Jürgen Neffe called him in his biography. That's why we ...,09/09/2022 00:00:00,,False,,['Albert Einstein'],,bbvaopenmind.com,/en/science/leading-figures/beyond-the-scientific-things-you-did-not-know-about-einstein/,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,,True,False,False,17.0,17.0,82.0,14.0,82.0,2024-05-09 15:53:07 +00:00,109.0,435.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,83,84,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[85]/div[1],science.howstuffworks.com,What Did Albert Einstein Invent?,https://science.howstuffworks.com/innovation/famous-inventors/what-did-albert-einstein-invent.htm,https://science.howstuffworks.com › famous-inventors,HowStuffWorks,False,False,False,False,"What Did Albert Einstein Invent? · Brownian movement, or the zigzag motion of microscopic particles in suspension. Einstein's findings helped to prove the ...",,,False,,['Albert Einstein'],,howstuffworks.com,/innovation/famous-inventors/what-did-albert-einstein-invent.htm,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,81.0,False,False,True,82.0,76.0,219.0,77.0,243.0,2024-05-09 19:53:12 +00:00,199.0,529.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,84,85,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[86]/div[1],www.vaia.com,"Albert Einstein: Biography, Discoveries, Facts & Death - Vaia",https://www.vaia.com/en-us/explanations/physics/famous-physicists/albert-einstein/,https://www.vaia.com › Physics › Famous Physicists,vaia.com,False,False,False,False,"Albert Einstein - Key takeaways · Einstein completed his work on general relativity in 1915. · In 1922, Einstein was awarded the Nobel Prize ""for his services ...",,,False,,['Albert Einstein'],,vaia.com,/en-us/explanations/physics/famous-physicists/albert-einstein/,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,83.0,False,False,True,4.0,4.0,5.0,5.0,6.0,2024-05-09 17:58:43 +00:00,32.0,581.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,85,86,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[87]/div[1],www.montefiore.org,Partnership with Albert Einstein College of Medicine,https://www.montefiore.org/albert-einstein-college-of-medicine,https://www.montefiore.org › albert-einstein-college-of-...,Montefiore Medical Center,False,False,False,False,Montefiore's partnership with Einstein advances clinical and translational research to accelerate the pace at which new discoveries become the treatments ...,,,False,,['Einstein'],,montefiore.org,/albert-einstein-college-of-medicine,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,100.0,False,True,False,195.0,144.0,1003.0,896.0,1059.0,2024-05-09 13:11:42 +00:00,306.0,466.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,86,87,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[88]/div[1],www.ncbi.nlm.nih.gov,Einstein: His Life and Universe by Walter Isaacson - PMC,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014819/,by FD Winter Jr · 2007 · Cited by 2,National Institutes of Health (NIH) (.gov),False,False,False,False,What would the world be like if Albert Einstein had never existed? Would the atomic bomb have been made in time to influence the outcome of World War II?,,,False,,['Albert Einstein'],,nih.gov,/pmc/articles/PMC2014819/,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,,True,False,False,,,,,,,0.0,769.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,87,88,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[89]/div[1],www.einsteinmed.edu,About Einstein,https://www.einsteinmed.edu/about/,https://www.einsteinmed.edu › about,Albert Einstein College of Medicine,False,False,False,False,"Albert Einstein College of Medicine offers one of the nation's largest programs for medical education. During the 2023-2024 academic year, the College of ...",,,False,,['Albert Einstein'],,einsteinmed.edu,/about/,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,,False,False,False,62.0,56.0,249.0,176.0,526.0,2024-05-09 09:25:22 +00:00,207.0,424.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,88,89,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[90]/div[1],calteches.library.caltech.edu,Albert Einstein in California,https://calteches.library.caltech.edu/3237/1/einstein.pdf,by JR Goodstein · 1979 · Cited by 3,Caltech,False,False,False,False,"year because in that year Albert Einstein, Technical Expert. (Third Class) in the Swiss Patent Office, published four papers in the prestigious Journal ...",,,False,,['Albert Einstein'],,caltech.edu,/3237/1/einstein.pdf,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,,True,False,False,17.0,15.0,21.0,10.0,21.0,2024-05-09 12:36:48 +00:00,35.0,568.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
